RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30
9,0,California,State,CA,204906.0,205773.0,206856.0,209129.0,211554.0,214073.0,216699.0,219489.0,222306.0,224975.0,227652.0,230279.0,232394.0,234583.0,237083.0,240224.0,243130.0,245669.0,248079.0,250486.0,252883.0,255157.0,257322.0,259371.0,260958.0,262682.0,264707.0,267482.0,270585.0,273981.0,277965.0,282219.0,286466.0,290468.0,294446.0,298395.0,301748.0,304898.0,308330.0,312398.0,316851.0,320689.0,324951.0,329506.0,334709.0,339609.0,344303.0,348859.0,353691.0,359225.0,365491.0,372628.0,380862.0,389946.0,398953.0,407394.0,415446.0,423304.0,429987.0,436765.0,442619.0,449470.0,456536.0,464698.0,472183.0,478972.0,485518.0,492304.0,499088.0,505700.0,510584.0,515125.0,518792.0,522229.0,525629.0,528614.0,531684.0,533440.0,533783.0,533554.0,531985.0,530601.0,529163.0,528004.0,527125.0,525921.0,524127.0,521849.0,518062.0,514049.0,508707.0,503452.0,497311.0,490978.0,484685.0,477795.0,471183.0,462909.0,452938.0,441331.0,429460.0,418384.0,406905.0,396066.0,386215.0,377981.0,369582.0,361647.0,354321.0,349631.0,345390.0,341226.0,337182.0,333923.0,331706.0,329741.0,328246.0,327767.0,329597.0,332274.0,334517.0,334952.0,336238.0,337809.0,339504.0,338936.0,337359.0,335011.0,332968.0,330724.0,328930.0,327827.0,326902.0,325848.0,323990.0,322221.0,319332.0,317533.0,315896.0,313911.0,311509.0,309043.0,308440.0,307898.0,307727.0,307494.0,307651.0,308402.0,309723.0,311578.0,313675.0,316067.0,318774.0,322410.0,326424.0,331988.0,337628.0,344122.0,350711.0,357818.0,364992.0,372527.0,379720.0,386362.0,392280.0,397863.0,403544.0,408897.0,414362.0,419043.0,421550.0,422509.0,422894.0,423487.0,423935.0,423755.0,424463.0,426147.0,428911.0,431394.0,434054.0,436865.0,439898.0,442055.0,444365.0,446047.0,446638.0,447898.0,450092.0,453942.0,457024.0,461214.0,465140.0,468569.0,470403.0,472770.0,475074.0,477512.0,478167.0,479819.0,481712.0,485416.0,488357.0,491008.0,494007.0,497105.0,500163.0,502720.0,505725.0,509098.0,510587.0,512269.0,514565.0,518753.0,523003.0,527298.0,532048.0,537233.0,541638.0,545076.0,547821.0,550559.0,552256.0,553619.0,554530.0,556321.0,557448.0,557392.0,556875.0,556080.0,556024.0,556852.0,558021.0,559016.0,559075.0,559605.0,560740.0,562784.0,564310.0,566462.0,569155.0,573268.0,578003.0,581583.0,581659.0,580730.0,583274.0,590310.0,599396.0,608218.0,616411.0,623835.0,630511.0,638100.0,646438.0,657297.0,672329.0,690439.0,709666.0,723993.0,734192.0
54,1,Texas,State,TX,112934.0,113051.0,113087.0,113289.0,113334.0,113398.0,113391.0,113598.0,113843.0,114107.0,114438.0,114812.0,115036.0,114987.0,114778.0,114695.0,114787.0,114923.0,115045.0,115133.0,115238.0,115361.0,115433.0,115499.0,115567.0,115762.0,116124.0,116583.0,117037.0,117526.0,117997.0,118508.0,118916.0,119269.0,119570.0,119835.0,120082.0,120272.0,120514.0,120733.0,120951.0,121153.0,121341.0,121573.0,121759.0,121972.0,122097.0,122218.0,122740.0,123885.0,125529.0,126860.0,127794.0,128254.0,128809.0,129298.0,129923.0,130458.0,130941.0,131359.0,131929.0,132425.0,132919.0,133300.0,133686.0,134088.0,134398.0,134693.0,134983.0,135191.0,135487.0,135679.0,135896.0,136187.0,136575.0,137094.0,137712.0,138328.0,138914.0,139406.0,139963.0,140714.0,141357.0,142017.0,142240.0,142348.0,142347.0,142718.0,143193.0,143742.0,144158.0,144642.0,145095.0,145505.0,145815.0,146121.0,145725.0,145216.0,144583.0,144458.0,144292.0,144089.0,143924.0,143453.0,142843.0,142167.0,141571.0,141027.0,140524.0,140382.0,140396.0,140482.0,140511.0,140466.0,140486.0,140283.0,140079.0,139818.0,139946.0,140090.0,140097.0,140077.0,140176.0,140485.0,140727.0,140701.0,140317.0,139701.0,139059.0,138445.0,137819.0,137313.0,136867.0,136408.0,136005.0,135629.0,135343.0,134973.0,134831.0,134707.0,134657.0,134473.0,134194.0,133906.0,133824.0,134071.0,134519.0,134922.0,135349.0,135757.0,136250.0,136602.0,136807.0,136966.0,137324.0,137827.0,138503.0,139225.0,140122.0,141053.0,141979.0,142900.0,143842.0,144724.0,145637.0,146618.0,147660.0,148606.0,149526.0,150520.0,151435.0,152267.0,153105.0,154075.0,154954.0,155779.0,156550.0,157421.0,158412.0,159499.0,160636.0,161787.0,162963.0,164120.0,165199.0,166283.0,167270.0,168084.0,168801.0,169681.0,170619.0,171672.0,172729.0,173754.0,174656.0,175553.0,176598.0,177614.0,178598.0,179364.0,180184.0,181043.0,182233.0,183580.0,184777.0,185931.0,186819.0,187775.0,188560.0,189411.0,190086.0,190786.0,191552.0,192531.0,193560.0,194568.0,195549.0,196538.0,197565.0,198634.0,199631.0,200615.0,201456.0,202415.0,203256.0,204183.0,205008.0,205985.0,207121.0,208186.0,208907.0,209345.0,209764.0,210240.0,210746.0,211369.0,212130.0,212576.0,212962.0,213177.0,213768.0,214302.0,215066.0,215735.0,216306.0,216875.0,217684.0,219067.0,220967.0,223199.0,225444.0,227603.0,229639.0,232247.0,234929.0,238432.0,242556.0,247794.0,253277.0,258773.0,263801.0
43,2,New York,State,NY,139218.0,139906.0,140479.0,141696.0,142786.0,143904.0,144784.0,145517.0,146142.0,146869.0,147841.0,148900.0,149913.0,150741.0,151551.0,152423.0,153372.0,154383.0,155433.0,156508.0,157528.0,158614.0,159767.0,161016.0,162245.0,163403.0,164407.0,165462.0,166548.0,167792.0,169088.0,170518.0,171940.0,173317.0,174673.0,176141.0,177582.0,179006.0,180564.0,182031.0,183493.0,184883.0,186358.0,188156.0,190129.0,192112.0,193675.0,195093.0,196567.0,198005.0,199154.0,200389.0,201883.0,203743.0,205741.0,207714.0,209745.0,211642.0,213598.0,215437.0,217250.0,219045.0,220614.0,222348.0,224191.0,226125.0,228180.0,230325.0,232574.0,234786.0,236672.0,238596.0,240205.0,241698.0,242949.0,244046.0,245104.0,246200.0,247235.0,248169.0,248687.0,249101.0,249300.0,249537.0,249699.0,249823.0,250026.0,249984.0,250145.0,250149.0,250269.0,250408.0,250394.0,250604.0,250732.0,250743.0,250731.0,250477.0,250333.0,249922.0,249356.0,248558.0,247545.0,246477.0,245267.0,243764.0,242168.0,240740.0,239459.0,238443.0,237523.0,236814.0,236084.0,235277.0,234454.0,233578.0,232905.0,232404.0,232114.0,231923.0,231727.0,231765.0,231884.0,232399.0,232832.0,233353.0,233505.0,233132.0,232355.0,231211.0,230247.0,229318.0,228787.0,228313.0,227982.0,227442.0,226933.0,226162.0,225506.0,224840.0,224244.0,223635.0,222968.0,222453.0,221996.0,221532.0,221259.0,221179.0,221396.0,221627.0,221823.0,221912.0,221923.0,221778.0,221763.0,221877.0,222095.0,222530.0,222960.0,223723.0,224500.0,225391.0,226149.0,226687.0,227119.0,227615.0,228156.0,228661.0,229157.0,229662.0,230295.0,230929.0,231539.0,232060.0,232368.0,232594.0,232775.0,232976.0,233216.0,233557.0,233833.0,234004.0,234085.0,234445.0,234977.0,235645.0,236271.0,236824.0,237327.0,237679.0,237960.0,238114.0,238297.0,238788.0,239497.0,240325.0,241128.0,241839.0,242511.0,243215.0,243882.0,244670.0,245502.0,246500.0,247421.0,248044.0,248624.0,249504.0,250737.0,252206.0,253374.0,254415.0,255317.0,256200.0,257221.0,258128.0,259333.0,260489.0,261765.0,262876.0,263927.0,265010.0,266220.0,267556.0,268905.0,270056.0,271034.0,271894.0,272837.0,273815.0,274932.0,275882.0,276737.0,277309.0,277670.0,277945.0,278186.0,278487.0,278966.0,279633.0,280480.0,281430.0,282426.0,283380.0,283944.0,284537.0,285750.0,287708.0,290434.0,293716.0,297296.0,300877.0,304118.0,307538.0,310848.0,314311.0,318801.0,324179.0,330136.0,334801.0,338763.0
14,3,Florida,State,FL,121006.0,121379.0,121767.0,122506.0,123202.0,123881.0,124551.0,125238.0,125946.0,126678.0,127446.0,128243.0,129040.0,129881.0,130762.0,131711.0,132683.0,133688.0,134769.0,135912.0,137064.0,138209.0,139296.0,140384.0,141425.0,142419.0,143420.0,144492.0,145630.0,146803.0,147974.0,149255.0,150464.0,151691.0,152829.0,154135.0,155463.0,156874.0,158317.0,159864.0,161436.0,162973.0,164501.0,166108.0,167774.0,169462.0,171099.0,172672.0,174256.0,175869.0,177688.0,179709.0,182066.0,184732.0,187678.0,190927.0,194094.0,197061.0,199810.0,202725.0,205830.0,209193.0,213022.0,217510.0,222402.0,227719.0,233389.0,239199.0,244719.0,249660.0,254288.0,258691.0,262796.0,266602.0,270682.0,275226.0,279320.0,282539.0,284464.0,285675.0,285867.0,285489.0,284756.0,283627.0,282382.0,281195.0,279898.0,278442.0,276430.0,273862.0,270711.0,267270.0,263828.0,260221.0,256475.0,252650.0,248495.0,244535.0,240223.0,236210.0,231662.0,227451.0,223047.0,218473.0,213877.0,209205.0,204603.0,200213.0,196073.0,192541.0,189150.0,185688.0,182400.0,179291.0,176861.0,174531.0,172385.0,170630.0,169680.0,168930.0,168315.0,167728.0,167392.0,167052.0,166515.0,165684.0,164530.0,163113.0,161586.0,160035.0,158443.0,156943.0,155383.0,153944.0,152437.0,151014.0,149577.0,148353.0,147235.0,146424.0,145811.0,145497.0,145319.0,145223.0,145236.0,145308.0,145605.0,146002.0,146477.0,146971.0,147643.0,148452.0,149432.0,150562.0,151754.0,153133.0,154716.0,156470.0,158184.0,159787.0,161615.0,163409.0,165471.0,167600.0,169948.0,172190.0,174318.0,176323.0,178144.0,179710.0,181047.0,182044.0,183001.0,183776.0,184634.0,185231.0,186051.0,187219.0,188490.0,189829.0,190953.0,192144.0,193073.0,193984.0,194948.0,196041.0,197079.0,198303.0,199659.0,201133.0,202467.0,204066.0,205611.0,207233.0,208418.0,209747.0,210978.0,212395.0,213800.0,215206.0,216495.0,217754.0,219224.0,220792.0,222268.0,223567.0,224759.0,226287.0,227761.0,229280.0,230530.0,231930.0,233290.0,234712.0,236108.0,237655.0,238826.0,240063.0,241421.0,243086.0,244740.0,246182.0,247521.0,248754.0,249976.0,251186.0,252512.0,253949.0,255316.0,256262.0,256878.0,257396.0,257844.0,258373.0,258939.0,259343.0,259693.0,260194.0,260976.0,261771.0,262926.0,264348.0,266025.0,267570.0,268843.0,269836.0,270714.0,272417.0,274690.0,277454.0,280311.0,283299.0,286743.0,290160.0,294142.0,298452.0,304251.0,311584.0,320093.0,328638.0,337064.0
21,4,Illinois,State,IL,148211.0,148532.0,148967.0,149823.0,150705.0,151564.0,152512.0,153620.0,154764.0,155899.0,156924.0,157899.0,158805.0,159619.0,160566.0,161482.0,162595.0,163626.0,164703.0,165796.0,166961.0,168154.0,169179.0,170031.0,170817.0,171699.0,172819.0,173752.0,174770.0,175671.0,176873.0,178144.0,179405.0,180583.0,181449.0,182441.0,183392.0,184537.0,185577.0,186758.0,187792.0,188751.0,189679.0,190910.0,192318.0,193661.0,194748.0,195710.0,196843.0,197987.0,199179.0,200494.0,201955.0,203567.0,205054.0,206525.0,207781.0,209076.0,210374.0,211847.0,213177.0,214548.0,215889.0,217419.0,219019.0,220595.0,222099.0,223583.0,225250.0,226849.0,228240.0,229574.0,230929.0,232245.0,233548.0,234645.0,235829.0,236561.0,237185.0,237673.0,238064.0,238265.0,238394.0,238653.0,239197.0,239641.0,239927.0,239921.0,239773.0,239471.0,238993.0,238476.0,237685.0,236890.0,236066.0,235038.0,233957.0,231536.0,230890.0,228724.0,228454.0,225916.0,224911.0,222072.0,220179.0,217112.0,214627.0,211447.0,208109.0,205715.0,203203.0,201918.0,199988.0,198633.0,197289.0,196013.0,194048.0,192282.0,190640.0,190101.0,189196.0,188812.0,187569.0,188026.0,187535.0,188225.0,186309.0,185218.0,183097.0,181711.0,179437.0,177447.0,175688.0,174326.0,173377.0,171999.0,171215.0,169946.0,169496.0,168370.0,167416.0,165480.0,164286.0,162501.0,161635.0,160010.0,159835.0,159547.0,159882.0,159822.0,159260.0,158662.0,157899.0,158152.0,158470.0,158741.0,159256.0,160033.0,160779.0,161756.0,162601.0,164034.0,165177.0,166630.0,167794.0,169328.0,170032.0,170979.0,171542.0,172592.0,173159.0,173516.0,174090.0,174944.0,175650.0,175884.0,176162.0,176366.0,176749.0,177155.0,177527.0,177988.0,178679.0,179567.0,180312.0,180426.0,180569.0,180495.0,180573.0,180583.0,180746.0,181315.0,182110.0,183544.0,184696.0,185590.0,186036.0,186391.0,186857.0,187194.0,187575.0,188059.0,188904.0,190045.0,191393.0,192618.0,193869.0,194820.0,195563.0,195819.0,196070.0,196360.0,196955.0,197629.0,198445.0,199445.0,200580.0,201629.0,202311.0,202711.0,203053.0,203324.0,203631.0,203827.0,204310.0,204733.0,205319.0,205804.0,206228.0,206867.0,207334.0,207801.0,207911.0,207930.0,207950.0,207987.0,208002.0,207950.0,207951.0,208166.0,208581.0,209028.0,209451.0,209623.0,209552.0,209569.0,210325.0,211656.0,213889.0,216137.0,218444.0,220372.0,221761.0,223794.0,225666.0,228267.0,230609.0,233767.0,237252.0,240679.0,243467.0
47,5,Pennsylvania,State,PA,106615.0,106974.0,107267.0,107834.0,108319.0,108757.0,109198.0,109587.0,109997.0,110386.0,110868.0,111373.0,111879.0,112365.0,112891.0,113462.0,113942.0,114408.0,114896.0,115434.0,115960.0,116427.0,116941.0,117423.0,117927.0,118466.0,119055.0,119708.0,120372.0,121072.0,121843.0,122712.0,123585.0,124429.0,125111.0,125807.0,126487.0,127223.0,127929.0,128702.0,129651.0,130760.0,131918.0,132962.0,133998.0,134966.0,135828.0,136596.0,137286.0,138221.0,139128.0,140168.0,141381.0,142776.0,144390.0,145825.0,147284.0,148479.0,149801.0,151077.0,152425.0,153406.0,154436.0,155627.0,157110.0,158799.0,160548.0,162355.0,163967.0,165412.0,166739.0,167998.0,169087.0,170022.0,170931.0,171944.0,173117.0,174390.0,175480.0,176287.0,176791.0,177219.0,177562.0,177857.0,178180.0,178598.0,179137.0,179580.0,180020.0,180313.0,180689.0,180901.0,180966.0,181012.0,181107.0,181156.0,181027.0,180969.0,180851.0,180771.0,180472.0,180069.0,179349.0,178455.0,177571.0,176862.0,176161.0,175361.0,174560.0,174143.0,173970.0,173837.0,173516.0,173114.0,172709.0,172210.0,171773.0,171510.0,171523.0,171653.0,171965.0,172353.0,172910.0,173386.0,173644.0,173587.0,173192.0,172581.0,171720.0,170764.0,169735.0,168817.0,168045.0,167433.0,166976.0,166412.0,165769.0,164926.0,164160.0,163561.0,163163.0,162794.0,162389.0,161995.0,161667.0,161431.0,161335.0,161369.0,161461.0,161428.0,161266.0,161071.0,160884.0,160770.0,160693.0,160735.0,160893.0,161162.0,161520.0,161988.0,162462.0,162952.0,163387.0,163677.0,163919.0,164042.0,164256.0,164422.0,164665.0,164939.0,165234.0,165458.0,165645.0,165906.0,166152.0,166281.0,166287.0,166277.0,166327.0,166500.0,166655.0,166819.0,167119.0,167621.0,168217.0,168561.0,168700.0,168821.0,169032.0,169313.0,169568.0,169845.0,170257.0,170840.0,171249.0,171600.0,171792.0,172249.0,172654.0,173142.0,173484.0,173890.0,174362.0,175110.0,175618.0,176083.0,176554.0,177352.0,178199.0,178891.0,179502.0,180132.0,180863.0,181688.0,182448.0,183266.0,184186.0,185134.0,186424.0,187543.0,188636.0,189229.0,189794.0,190324.0,190961.0,191598.0,192370.0,193168.0,194025.0,194786.0,195342.0,195777.0,196321.0,196936.0,197593.0,198189.0,198743.0,199379.0,200025.0,200749.0,201456.0,202121.0,202912.0,203699.0,204212.0,204873.0,206008.0,207899.0,210137.0,212673.0,215428.0,218214.0,220907.0,223245.0,225576.0,228170.0,231714.0,235607.0,239099.0,241888.0,244249.0
44,6,Ohio,State,OH,110948.0,111118.0,111294.0,111748.0,112295.0,112886.0,113388.0,113855.0,114321.0,114778.0,115241.0,115695.0,116135.0,116510.0,116900.0,117289.0,117666.0,117986.0,118340.0,118723.0,119105.0,119470.0,119798.0,120110.0,120379.0,120640.0,120920.0,121205.0,121502.0,121795.0,122123.0,122445.0,122768.0,123105.0,123472.0,123843.0,124181.0,124532.0,124864.0,125222.0,125567.0,125965.0,126397.0,126904.0,127398.0,127880.0,128252.0,128608.0,128910.0,129288.0,129679.0,130053.0,130411.0,130756.0,131140.0,131456.0,131768.0,132064.0,132390.0,132697.0,133059.0,133453.0,133857.0,134228.0,134539.0,134867.0,135158.0,135487.0,135783.0,136091.0,136385.0,136641.0,136834.0,136982.0,137126.0,137291.0,137458.0,137596.0,137712.0,137759.0,137733.0,137661.0,137515.0,137320.0,137133.0,137039.0,136858.0,136678.0,136477.0,136318.0,136068.0,135781.0,135604.0,135341.0,134858.0,134291.0,133737.0,133234.0,132845.0,132504.0,132258.0,131940.0,131641.0,131244.0,130775.0,130125.0,129507.0,128707.0,127802.0,126846.0,126075.0,125643.0,125383.0,125124.0,124740.0,124318.0,123956.0,123714.0,123399.0,123116.0,122814.0,122764.0,122704.0,122774.0,122783.0,122742.0,122429.0,122013.0,121462.0,120849.0,120097.0,119269.0,118517.0,117804.0,117297.0,116756.0,116277.0,115816.0,115557.0,115350.0,115087.0,114722.0,114332.0,113987.0,113543.0,113117.0,112877.0,112855.0,112858.0,112827.0,112835.0,112904.0,112964.0,112972.0,112926.0,112904.0,112930.0,113061.0,113203.0,113503.0,113950.0,114548.0,115106.0,115557.0,115833.0,116156.0,116457.0,116712.0,116672.0,116573.0,116496.0,116614.0,116865.0,117226.0,117595.0,117742.0,117867.0,117887.0,118125.0,118450.0,118967.0,119527.0,120079.0,120604.0,121183.0,121726.0,122223.0,122602.0,122923.0,123202.0,123526.0,123836.0,124257.0,124686.0,125283.0,125882.0,126425.0,126880.0,127309.0,127759.0,128236.0,128728.0,129319.0,129993.0,130721.0,131447.0,132196.0,133018.0,133801.0,134491.0,135048.0,135695.0,136399.0,137207.0,137928.0,138632.0,139166.0,139897.0,140750.0,141837.0,142840.0,143650.0,144385.0,144907.0,145422.0,145930.0,146606.0,147350.0,148236.0,149108.0,150002.0,150631.0,151327.0,151936.0,152602.0,153111.0,153719.0,154300.0,154750.0,155250.0,155970.0,156823.0,157729.0,158596.0,159525.0,160439.0,161442.0,162806.0,164343.0,166128.0,168229.0,170222.0,172249.0,174132.0,176350.0,178599.0,180914.0,183342.0,185830.0,187988.0,190457.0
30,7,Michigan,State,MI,121557.0,121760.0,122149.0,122844.0,123694.0,124498.0,125398.0,126238.0,127009.0,127739.0,128547.0,129416.0,130216.0,130845.0,131416.0,131952.0,132583.0,133137.0,133680.0,134242.0,134864.0,135476.0,136005.0,136513.0,137096.0,137625.0,138126.0,138482.0,138831.0,139192.0,139494.0,139842.0,140132.0,140539.0,140909.0,141318.0,141700.0,142087.0,142317.0,142594.0,143037.0,143590.0,144092.0,144560.0,145076.0,145706.0,146219.0,146728.0,147212.0,147621.0,148074.0,148374.0,148784.0,149157.0,149601.0,150020.0,150417.0,150869.0,151261.0,151661.0,152093.0,152416.0,152753.0,153021.0,153400.0,153662.0,153845.0,154074.0,154345.0,154618.0,154807.0,155007.0,155216.0,155393.0,155441.0,155331.0,155110.0,154809.0,154513.0,154167.0,153796.0,153356.0,152851.0,152226.0,151518.0,150839.0,150122.0,149440.0,148574.0,147830.0,146839.0,146088.0,144982.0,143958.0,142761.0,141809.0,140773.0,139493.0,137921.0,136115.0,134482.0,132906.0,131299.0,129288.0,127470.0,125980.0,124591.0,122766.0,120451.0,118231.0,116137.0,114465.0,112976.0,111624.0,110546.0,109428.0,108471.0,107312.0,106412.0,105573.0,105098.0,104518.0,104222.0,104147.0,104396.0,104658.0,104485.0,104044.0,103255.0,102466.0,101528.0,100697.0,99776.0,99055.0,98391.0,97782.0,97257.0,96748.0,96436.0,96327.0,96298.0,96220.0,95995.0,95743.0,95559.0,95449.0,95768.0,96162.0,96784.0,97435.0,98266.0,98987.0,99542.0,100144.0,100748.0,101282.0,101874.0,102773.0,103991.0,105287.0,106582.0,107915.0,109366.0,110781.0,112099.0,113188.0,114203.0,115265.0,116437.0,117537.0,118510.0,119408.0,120350.0,121394.0,122247.0,122802.0,123052.0,123283.0,123625.0,124008.0,124520.0,125164.0,125983.0,126840.0,127560.0,128221.0,128743.0,129196.0,129468.0,129691.0,130092.0,130749.0,131509.0,132324.0,132967.0,133993.0,135026.0,136116.0,136924.0,137545.0,138312.0,139095.0,139896.0,140688.0,141639.0,142744.0,143947.0,145220.0,146556.0,147680.0,148375.0,148945.0,149564.0,150295.0,151182.0,152125.0,153451.0,154914.0,156356.0,157641.0,158759.0,159833.0,160708.0,161474.0,162217.0,162945.0,163744.0,164725.0,165690.0,166711.0,167601.0,168518.0,169446.0,170218.0,170774.0,170994.0,171397.0,171820.0,172538.0,173155.0,174062.0,175020.0,176374.0,177604.0,178074.0,177932.0,178249.0,179722.0,181979.0,184482.0,187072.0,189657.0,191906.0,194295.0,196628.0,198935.0,201673.0,204979.0,208433.0,211486.0,213948.0
16,8,Georgia,State,GA,131281.0,131716.0,132150.0,133021.0,133852.0,134668.0,135454.0,136303.0,137164.0,138085.0,138993.0,140005.0,141004.0,141855.0,142601.0,143266.0,144011.0,144694.0,145363.0,146049.0,146731.0,147414.0,148010.0,148585.0,149095.0,149656.0,150174.0,150711.0,151206.0,151685.0,152109.0,152519.0,152957.0,153436.0,153843.0,154179.0,154501.0,154846.0,155248.0,155603.0,155917.0,156185.0,156447.0,156809.0,157188.0,157572.0,157899.0,158272.0,158598.0,158971.0,159341.0,159837.0,160321.0,160765.0,161176.0,161688.0,162249.0,162857.0,163346.0,163781.0,164115.0,164474.0,164858.0,165422.0,166092.0,166827.0,167468.0,168093.0,168726.0,169350.0,169944.0,170488.0,171052.0,171636.0,172185.0,172737.0,173245.0,173823.0,174415.0,175030.0,175544.0,175992.0,176284.0,176679.0,177020.0,177427.0,177795.0,178198.0,178506.0,178682.0,178726.0,178725.0,178532.0,178250.0,177729.0,177263.0,176473.0,175673.0,174686.0,173961.0,173222.0,172417.0,171408.0,170247.0,169040.0,167659.0,165846.0,163687.0,161646.0,159939.0,158434.0,156714.0,154965.0,153365.0,152125.0,151082.0,150031.0,148946.0,147971.0,147207.0,146426.0,145798.0,145329.0,145189.0,145008.0,144659.0,143756.0,142569.0,140991.0,139642.0,138157.0,136827.0,135448.0,134413.0,133298.0,131964.0,130321.0,128841.0,127703.0,127001.0,126543.0,126164.0,125774.0,124989.0,124435.0,123928.0,124154.0,124382.0,124764.0,125163.0,125690.0,126035.0,126149.0,126317.0,126883.0,127648.0,128680.0,129778.0,130958.0,131988.0,133102.0,134301.0,135542.0,136880.0,138254.0,139664.0,140911.0,142225.0,143389.0,144508.0,145459.0,146413.0,147305.0,148107.0,148886.0,149540.0,150219.0,150847.0,151562.0,152282.0,152996.0,153651.0,154254.0,154991.0,155904.0,156824.0,157547.0,158173.0,158798.0,159419.0,160106.0,160878.0,161774.0,162632.0,163559.0,164562.0,165514.0,166244.0,166818.0,167303.0,167755.0,168385.0,169187.0,170232.0,171076.0,171974.0,172784.0,173730.0,174658.0,175647.0,176732.0,177762.0,179101.0,180391.0,181846.0,183304.0,184788.0,186246.0,187441.0,188697.0,189929.0,191150.0,192376.0,193574.0,194847.0,196102.0,197322.0,198520.0,199543.0,200575.0,201685.0,202804.0,203747.0,204354.0,204993.0,205751.0,206633.0,207433.0,207925.0,208518.0,209187.0,210353.0,211376.0,212407.0,213134.0,214004.0,215140.0,216648.0,218542.0,220728.0,223273.0,225956.0,228549.0,231325.0,234211.0,237631.0,241760.0,246695.0,252120.0,257469.0,263370.0
